source,doc_type,ambito,organismo,asunto,fecha,expediente_id,reclamacion_ref,resolucion_sentido,pdf_url,local_path,download_status,http_status,size_bytes,notes
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,autonomico,Consell de Transparència de la Generalitat Valenciana,Resolución sobre desestimación de solicitud de información de video de pleno,2025-10-06,291/2024,,desestimatoria,https://conselltransparencia.gva.es/documents/163244115/177340111/Resol.+244)%2006.10.2025+Reclamaci%C3%B3n+por+desestimaci%C3%B3n+a+sol.+inf.+sobre+responsable+publicaci%C3%B3n+video+pleno+municip/f2a548d6-d082-4323-8945-dc25bb0e1511,pdfs/285_291_2024.pdf,ok,200,184038,Resolución 244/2025
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Consell de Transparència de la Generalitat Valenciana,Resolución sobre falta de respuesta a solicitud de actas de comisión evaluadora,2020-06-19,200/2019,,estimatoria,https://conselltransparencia.gva.es/documents/163244115/169544815/Resol.+079)%2019-6-20+Reclamaci%C3%B3n+por+falta+de+respuesta+a+solicitud+de+acceso+a+actas+de+Comisi%C3%B3n+Evaluadora.pdf/39c8fc10-c770-4bf6-8ee2-08bfa1997dad,,error:HTTPError,,,Resolución 79/2020
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Consell de Transparència de la Generalitat Valenciana,Resolución sobre falta de respuesta a solicitud de acceso a licencia urbanística,2025-02-12,74/2024,,estimatoria,https://conselltransparencia.gva.es/documents/163244115/177340111/Resol.+044)%2012.02.2025+Reclamaci%C3%B3n+por+falta+de+respuesta+a+solicitud+de+acceso+a+expediente+licencia+urbann%C3%ADstica/9f880ca5-915b-4204-ae59-f2f5c672f72b,pdfs/287_74_2024.pdf,ok,200,245971,Resolución 44/2025
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,local,Consell de Transparència de la Generalitat Valenciana,Resolución sobre falta de respuesta a solicitud de información sobre piscina municipal,2023-07-28,29/2023,,estimatoria,https://conselltransparencia.gva.es/documents/163244115/176174066/Resol.+162)%2028.07.2023+Reclamaci%C3%B3n+por+falta+de+respuesta+solicitud+informac+funcionamiento+piscina+municipal/83c5a04d-8946-4c52-83eb-88f2152bc363,pdfs/288_29_2023.pdf,ok,200,183833,Resolución 162/2023 acceso a información local
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,local,Consell de Transparència de la Generalitat Valenciana,Resolución sobre falta de respuesta a solicitud de gestión de colonias felinas,2025-04-16,304/2024,,estimatoria,https://conselltransparencia.gva.es/documents/163244115/177340111/Resol.+104)%2016.04.2025+Reclamaci%C3%B3n+por+falta+de+respuesta+solicitud++inform.+gesti%C3%B3n+colonias+felinas+en+municipio./847561b3-9dd6-4823-9d38-95d7d8fa5ad8,pdfs/289_304_2024.pdf,ok,200,179527,Resolución 104/2025
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Consell de Transparència de la Generalitat Valenciana,Resolución sobre aplazamiento de acceso a información sobre bienes de Feria Valencia,2021-01-29,155/2020,,estimatoria,https://conselltransparencia.gva.es/documents/163244115/173021621/Resol.+023)%2029-01-21+Reclamaci%C3%B3n+por+aplazamiento+de+acceso+a+informaci%C3%B3n+sobre+bienes+inmuebles+de+Feria+Valencia/32c34490-3549-42da-b367-34fe523c1aad,pdfs/290_155_2020.pdf,ok,200,435266,Resolución 23/2021
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,local,Consell de Transparència de la Generalitat Valenciana,Resolución sobre falta de respuesta a solicitud de acceso a registro de entradas/salidas,2025-07-30,239/2024,,estimatoria,https://conselltransparencia.gva.es/documents/163244115/177340111/Resol.+199)%2030.07.2025+Reclamaci%C3%B3n+por+falta+de+respuesta+a+solicitud+de+acceso+a+registro+de+entradas+y+salidas+Ayuntamiento/461ebbc6-8f34-41dd-ac4c-9dbd690770ec,pdfs/291_239_2024.pdf,ok,200,238815,Resolución 199/2025
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,local,Consejo de Transparencia de Navarra,Acuerdo sobre ejecución de resolución de información,2025-01-01,,,estimatoria,https://gobiernoabierto.navarra.es/sites/default/files/assets/files/resoluciones/Acuerdo%20IE%2013%202025%20sobre%20IE%2010%202025%20vr%20AR%2007%202025%20Consejo%20de%20Im%C3%A1rcoain.pdf,pdfs/292_resolucion_estimatoria.pdf,ok,200,876278,Acuerdo de ejecución IE 13/2025
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,local,Consejo de Transparencia de Navarra,Acuerdo sobre denuncia de administración pública,2024-01-01,,,estimatoria,https://gobiernoabierto.navarra.es/sites/default/files/assets/files/resoluciones/acuerdo_pa_01_2024_sobre_d_01_2024_ayuntamiento_de_puente_la_reina-gares.pdf,pdfs/293_resolucion_estimatoria.pdf,ok,200,560192,Acuerdo PA 01/2024
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,local,Consejo de Transparencia de Navarra,Resolución sobre reclamación del Ayuntamiento de Úcar,2025-01-01,325/2025,AR 328/2025,estimatoria,https://gobiernoabierto.navarra.es/sites/default/files/assets/files/resoluciones/AR%20328%202025%20sobre%20R%20325%202025%20Ayuntamiento%20de%20%C3%9Acar.pdf,pdfs/294_325_2025.pdf,ok,200,529620,Resolución Navarra 328/2025
CTBG_datos.gob.es,resolucion_desestimatoria,AGE,Administración General del Estado,,2024-10,962-2024,R CTBG 2024-1140,desestimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/10-OCTUBRE/DESESTIMATORIAS/R%20CTBG%202024-1140%20Resoluci-n%20expte.%20962-2024.pdf,pdfs/295_962-2024.pdf,ok,200,191085,Resolución desestimatoria - octubre 2024
CTBG_datos.gob.es,resolucion_desestimatoria,AGE,Administración General del Estado,,2024-03,2715-2023,R CTBG 2024-0295,desestimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/03-MARZO%202024/DESESTIMATORIAS/R%20CTBG%202024-0295%20Resoluci-n%20expte.%202715-2023.pdf,pdfs/296_2715-2023.pdf,ok,200,228928,Resolución desestimatoria - marzo 2024
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2024-01,1136-2023,R CTBG 2024-0040,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/ENERO%202024/ESTIMATORIAS/R%20CTBG%202024-0040%20Resoluci-n%20expte.%201136-2023.pdf,pdfs/297_1136-2023.pdf,ok,200,336315,Resolución estimatoria - enero 2024
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2024-11,1419-2024,R CTBG 2024-1388,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/11-NOVIEMBRE/ESTIMATORIAS/R%20CTBG%202024-1388%20Resoluci-n%20expte.%201419-2024.pdf,pdfs/298_1419-2024.pdf,ok,200,196407,Resolución estimatoria - noviembre 2024
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2024-06,435-2024,R CTBG 2024-0677,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/06-%20JUNIO/ESTIMATORIAS-POR-MOTIVOS-FORMALES/R%20CTBG%202024-0677%20Resoluci-n%20expte.%20435-2024.pdf,pdfs/299_435-2024.pdf,ok,200,201588,Resolución estimatoria por motivos formales - junio 2024
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2024-04,"2673-2023, 2674-2023",R CTBG 2024-0383,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/04-ABRIL/ESTIMATORIAS/R%20CTBG%202024-0383%20Resoluci-n%20exptes.%202673-2023%20y%202674-2023.pdf,pdfs/300_2673-2023_2674-2023.pdf,ok,200,305091,Resolución estimatoria acumulada - abril 2024
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2024-07,235-2024,R CTBG 2024-0765,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/06-JULIO/ESTIMATORIAS-POR-MOTIVOS-FORMALES/R%20CTBG%202024-0765%20Resoluci-n%20expte.%20235-2024.pdf,pdfs/301_235-2024.pdf,ok,200,222922,Resolución estimatoria por motivos formales - julio 2024
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2024-11,1831-2024,R CTBG 2024-1351,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/11-NOVIEMBRE/ESTIMATORIAS-POR-MOTIVOS-FORMALES/R%20CTBG%202024-1351%20Resoluci-n%20expte.%201831-2024.pdf,pdfs/302_1831-2024.pdf,ok,200,129025,Resolución estimatoria por motivos formales - noviembre 2024
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2024-06,53-2024,R CTBG 2024-0687,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/06-%20JUNIO/ESTIMATORIAS/R%20CTBG%202024-0687%20Resoluci-n%20expte.%2053-2024.pdf,pdfs/303_53-2024.pdf,ok,200,212867,Resolución estimatoria - junio 2024
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2024-07,664-2024,R CTBG 2024-0795,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/06-JULIO/ESTIMATORIAS/R%20CTBG%202024-0795%20Resoluci-n%20expte.%20664-2024.pdf,pdfs/304_664-2024.pdf,ok,200,205656,Resolución estimatoria - julio 2024
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2024-08,464-2024,R CTBG 2024-0912,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/08-AGOSTO/ESTIMATORIAS/R%20CTBG%202024-0912%20Resolucion%20expte.%20464-2024.pdf,pdfs/305_464-2024.pdf,ok,200,172440,Resolución estimatoria - agosto 2024
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2024-11,1198-2024,R CTBG 2024-1303,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2024/11-NOVIEMBRE/ESTIMATORIAS/R%20CTBG%202024-1303%20Resoluci-n%20expte.%201198-2024.pdf,pdfs/306_1198-2024.pdf,ok,200,221567,Resolución estimatoria - noviembre 2024
CTBG_datos.gob.es,resolucion_desestimatoria,autonomico,Administración Autonómica o Local,,2024-01,2312-2023,RA CTBG 2024-0020,inadmision,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2024/01-ENERO-2024/ARCHIVO/RA%20CTBG%202024-0020%20Expediente%202312_2023_Censurado.pdf,pdfs/307_2312-2023.pdf,ok,200,579774,Resolución archivada CCAA - enero 2024 (censura de datos aplicada)
CTBG_datos.gob.es,resolucion_estimatoria,autonomico,Administración Autonómica o Local,,2024-02,2290-2023,RA CTBG 2024-0179,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2024/02-FEBRERO/FORMALES/RA%20CTBG%202024-0179%20Expediente%202290_2023_Censurado.pdf,pdfs/308_2290-2023.pdf,ok,200,438709,Resolución formal CCAA - febrero 2024 (censura de datos aplicada)
CTBG_datos.gob.es,resolucion_desestimatoria,autonomico,Administración Autonómica o Local,,2024-02,2343-2023,RA CTBG 2024-0113,desestimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2024/02-FEBRERO/DESESTIMADAS/RA%20CTBG%202024-0113%20Expediente%202343_2023_Censurado.pdf,pdfs/309_2343-2023.pdf,ok,200,381715,Resolución desestimatoria CCAA - febrero 2024 (censura de datos aplicada)
CTBG_datos.gob.es,resolucion_desestimatoria,autonomico,Administración Autonómica o Local,,2024-06,872-2024,RA CTBG 2024-0370,inadmision,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2024/JUNIO/INADMITIDAS/RA%20CTBG%202024-0370%20Expediente%20872_2024_Censurado.pdf,pdfs/310_872-2024.pdf,ok,200,136940,Resolución inadmitida CCAA - junio 2024 (censura de datos aplicada)
CTBG_datos.gob.es,resolucion_estimatoria,autonomico,Administración Autonómica o Local,,2024-01,1271-2023,RA CTBG 2024-0040,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2024/01-ENERO-2024/ESTIMADAS/RA%20CTBG%202024-0040%20Expediente%201271_2023_Censurado.pdf,pdfs/311_1271-2023.pdf,ok,200,246247,Resolución estimada CCAA - enero 2024 (censura de datos aplicada)
CTBG_datos.gob.es,resolucion_desestimatoria,autonomico,Administración Autonómica o Local,,2023-11,972-2023,RA CTBG 2023-0966,desestimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2023/11_NOVIEMBRE-23/DESESTIMADAS/RA%20CTBG%202023-0966%20Expediente%20972_2023_Censurado.pdf,pdfs/312_972-2023.pdf,ok,200,552198,Resolución desestimatoria CCAA - noviembre 2023 (censura de datos aplicada)
CTBG_datos.gob.es,resolucion_estimatoria,autonomico,Administración Autonómica o Local,,2024-04,2841-2023,RA CTBG 2024-0286,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2024/04-ABRIL/ESTIMADAS-FORMALES/RA%20CTBG%202024-0286%20Expediente%202841_2023_Censurado.pdf,pdfs/313_2841-2023.pdf,ok,200,187435,Resolución estimada formal CCAA - abril 2024 (censura de datos aplicada)
CTBG_datos.gob.es,resolucion_desestimatoria,autonomico,Administración Autonómica o Local,,2024-01,2270-2023,RA CTBG 2024-0021,inadmision,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2024/01-ENERO-2024/ARCHIVO/RA%20CTBG%202024-0021%20Expediente%202270_2023_Censurado.pdf,pdfs/314_2270-2023.pdf,ok,200,348106,Resolución archivada CCAA - enero 2024 (censura de datos aplicada)
CTBG_datos.gob.es,resolucion_estimatoria,autonomico,Administración Autonómica o Local,,2024-03,2286-2023-1,RA CTBG 2024-0205,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2024/03-MARZO/ESTIMADAS/RA%20CTBG%202024-0205%20Expediente%202286_2023-1_Censurado.pdf,pdfs/315_2286-2023-1.pdf,ok,200,243330,Resolución estimada CCAA - marzo 2024 (censura de datos aplicada)
CTBG_datos.gob.es,resolucion_desestimatoria,autonomico,Administración Autonómica o Local,,2024-05,2369-2023,RA CTBG 2024-0311,desestimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resoluciones_ccaa_eell/CCAA-2024/05-MAYO/DESESTIMADAS/RA%20CTBG%202024-0311%20Expediente%202369_2023_Censurado.pdf,pdfs/316_2369-2023.pdf,ok,200,219634,Resolución desestimatoria CCAA - mayo 2024 (censura de datos aplicada)
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2021-01,0715-2020,R-0715-2020,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/age-2021/01Enero/estimadas/R-0715-2020.pdf,pdfs/317_0715-2020.pdf,ok,200,189273,Resolución de 2020 publicada en 2021 - estimatoria
CTBG_datos.gob.es,resolucion_desestimatoria,AGE,Administración General del Estado,,2021-02,0770-2020,R-0770-2020,desestimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/age-2021/02Febrero/desestimadas/R-0770-2020.pdf,pdfs/318_0770-2020.pdf,ok,200,247322,Resolución de 2020 publicada en febrero 2021 - desestimatoria
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2021-01,0666-2020,R-0666-2020,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/age-2021/01Enero/estimadas/R-0666-2020.pdf,pdfs/319_0666-2020.pdf,ok,200,304529,Resolución de 2020 publicada en enero 2021 - estimatoria
CTBG_datos.gob.es,resolucion_desestimatoria,AGE,Administración General del Estado,,2021-12,0951-2021,R-0951-2021,inadmision,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/age-2021/12diciembre2021/INADMITIDAS/R-0951-2021.pdf,pdfs/320_0951-2021.pdf,ok,200,198002,Resolución inadmitida - diciembre 2021
CTBG_datos.gob.es,otro,AGE,Consejo de Transparencia y Buen Gobierno,Distribución de resoluciones de ámbito estatal,,,,na,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/reclamaciones/nuestras-resoluciones/resoluciones-%C3%A1mbito-estatal/ResolucionesAE.xlsx,,not_pdf,200,1898690,Archivo Excel actualizado con todas las resoluciones de administración general del estado (AGE). Contiene lista completa de resoluciones.
CTBG_datos.gob.es,otro,AGE,Consejo de Transparencia y Buen Gobierno,Distribución de resoluciones de ámbito estatal (actualización Nov 2024),2024-11-20,,,na,https://www.consejodetransparencia.es/dam/jcr:3e951a7e-7b9b-4111-b07d-8de352b4ec16/ResolucionesAE-20-11-24.xlsx,,error:HTTPError,,,Archivo Excel con resoluciones AGE actualizado a 20 de noviembre de 2024
CTBG_datos.gob.es,otro,AGE,Consejo de Transparencia y Buen Gobierno,Distribución de resoluciones de ámbito estatal (enero 2023),2023-01,,,na,https://consejodetransparencia.es/dam/jcr:3e951a7e-7b9b-4111-b07d-8de352b4ec16/ResolucionesAE-Enero-23.xlsx,,error:HTTPError,,,Archivo Excel con resoluciones AGE actualizado a enero de 2023
CTBG_datos.gob.es,otro,autonomico,Consejo de Transparencia y Buen Gobierno,Distribución de resoluciones de comunidades autónomas (2022),2022,,,na,https://www.consejodetransparencia.es/dam/jcr:02fa8643-db4d-494b-8308-bcee3211fdb2/ResolucionesAATT2022.xlsx,,error:HTTPError,,,Archivo Excel con resoluciones de administraciones autonómicas y locales para el año 2022
CTBG_datos.gob.es,otro,AGE,Consejo de Transparencia y Buen Gobierno,Seguimiento de cumplimiento de resoluciones AGE,,,,na,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/reclamaciones/estado-de-cumplimiento-de-las-resoluciones/cumplimiento-age/Seguimiento_AGE.xlsx,,not_pdf,200,411186,Archivo de seguimiento del cumplimiento de resoluciones por parte de la administración general del estado
CTBG_datos.gob.es,otro,AGE,Consejo de Transparencia y Buen Gobierno,Dataset CTBG 2022 - Reclamaciones y Resoluciones,2022,,,na,https://datos.gob.es/en/catalogo/a04003003-reclamaciones-y-resoluciones-del-consejo-de-transparencia-y-buen-gobierno-ctbg-2022,,error:HTTPError,,,Página de dataset en datos.gob.es con distribuciones CSV y metadatos de reclamaciones y resoluciones de 2022
CTBG_datos.gob.es,otro,AGE,Consejo de Transparencia y Buen Gobierno,Dataset CTBG 2023 - Reclamaciones y Resoluciones,2023,,,na,https://datos.gob.es/es/catalogo/a04003003-reclamaciones-y-resoluciones-del-consejo-de-transparencia-y-buen-gobierno-ctbg-2023,,error:HTTPError,,,Página de dataset en datos.gob.es con distribuciones CSV y metadatos de reclamaciones y resoluciones de 2023
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2025-09,1072-2025,R CTBG 2025-1057,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/reclamaciones/nuestras-resoluciones/resoluciones-%C3%A1mbito-estatal/2025/09-septiembre/ESTIMATORIAS/R%20CTBG%202025-1057%20_Resoluci%C3%B3n%20expte.%201072-2025_.pdf,pdfs/328_1072-2025.pdf,ok,200,204629,Resolución estimatoria - septiembre 2025
CTBG_datos.gob.es,resolucion_estimatoria,AGE,Administración General del Estado,,2022-04,0824-2021,R-0824-2021,estimatoria,https://consejodetransparencia.es/content/dam/ctransparencia/portal-ctbg/actividad/resoluciones/resolucionesage/AGE-2022/04abril/ESTIMADAS-POR-MOTIVOS-FORMALES/R-0824-2021.pdf,pdfs/329_0824-2021.pdf,ok,200,166617,Resolución de 2021 publicada en abril 2022 - estimatoria por motivos formales
transparencia_españa_guias_protocolos_modelos,guia,AGE,Portal de la Transparencia del Gobierno de España,Guía para ejercer el derecho de acceso a la información pública,,,,na,https://transparencia.gob.es/content/dam/transparencia_home/derechodeacceso/Guia-ejercicio-de-Derecho-de-Accesosinlf.pdf,pdfs/330_guia.pdf,ok,200,226803,Guía oficial del gobierno español sobre procedimiento de acceso
transparencia_españa_guias_protocolos_modelos,guia,AGE,Portal de la Transparencia del Gobierno de España,Las solicitudes de acceso a la información pública (lectura fácil),,,,na,https://transparencia.gob.es/content/dam/transparencia_home/multimedia/pdf/guias-de-lectura-facil/Guia_basica_solicitudes_derecho_acceso_informacion_publica_v2_n.pdf,pdfs/331_guia.pdf,ok,200,459697,Guía en formato de lectura fácil sobre solicitudes de acceso
transparencia_españa_guias_protocolos_modelos,guia,AGE,Portal de la Transparencia del Gobierno de España,"Guía Ley de transparencia, acceso a la información pública y Buen Gobierno (lectura fácil)",,,,na,https://transparencia.gob.es/content/dam/transparencia_home/multimedia/pdf/guias-de-lectura-facil/Ley_de_transparencia_v2._n.pdf,pdfs/332_guia.pdf,ok,200,297269,Guía en lectura fácil sobre Ley 19/2013
transparencia_españa_guias_protocolos_modelos,guia,AGE,Portal de la Transparencia del Gobierno de España,Guía de Publicidad Activa (lectura fácil),,,,na,https://transparencia.gob.es/content/dam/transparencia_home/multimedia/pdf/guias-de-lectura-facil/Guia_publicidad_activa_v3._n.pdf,pdfs/333_guia.pdf,ok,200,232256,Guía en lectura fácil sobre obligaciones de publicidad activa
transparencia_españa_guias_protocolos_modelos,guia,AGE,Portal de la Transparencia del Gobierno de España,Portal de la Transparencia (lectura fácil),,,,na,https://transparencia.gob.es/content/dam/transparencia_home/multimedia/pdf/guias-de-lectura-facil/Portal_de_la_Transparencia_v2_n.pdf,pdfs/334_guia.pdf,ok,200,285488,Guía en lectura fácil sobre uso del Portal de la Transparencia
transparencia_españa_guias_protocolos_modelos,guia,local,Federación Española de Municipios y Provincias (FEMP),Guía de procedimiento de acceso a la información pública,,,,na,http://femp.femp.es/files/3580-1777-fichero/GU%C3%8DA%20PROCEDIMIENTO%20ACCESO.pdf,pdfs/335_guia.pdf,ok,200,1227212,Guía oficial para municipios sobre procedimiento de acceso a información pública
transparencia_españa_guias_protocolos_modelos,guia,AGE,Ministerio de Hacienda y Función Pública,Guía de aplicación de acceso a la información V.1.2,2019-07-16,,,na,https://www.hacienda.gob.es/sgt/politica%20de%20gestion%20de%20documentos%20minhap/5-guia%20de%20aplicacion%20de%20acceso%20a%20la%20informacion_accesible.pdf,pdfs/336_guia.pdf,ok,200,2462589,Guía de aplicación práctica de acceso a información en administración pública
transparencia_españa_guias_protocolos_modelos,guia,autonomico,Junta de Andalucía,Guía para el ejercicio del derecho de acceso a la información pública en Andalucía,,,,na,https://www.juntadeandalucia.es/export/drupaljda/publicacion/19/09/guiaadministracion.pdf,pdfs/337_guia.pdf,ok,200,8145610,Guía oficial de la Junta de Andalucía para ejercicio de derecho de acceso
transparencia_españa_guias_protocolos_modelos,guia,autonomico,Junta de Andalucía,El derecho de acceso a la información pública en Andalucía,2023-10,,,na,https://www.juntadeandalucia.es/sites/default/files/2023-10/El_derecho_de_acceso_a_la_informacion_p%C3%BAblica_en_Andaluc%C3%ADa.pdf,pdfs/338_guia.pdf,ok,200,1196936,"Análisis completo del derecho de acceso a información en Andalucía, por Emilio Guichot Reina"
transparencia_españa_guias_protocolos_modelos,guia,local,Diputación Provincial de Castellón,Guía III - Archivo y Gestión Documental Municipal,,,,na,https://transparencia.dipcas.es/htdocs/public/temas/transparencia/img/guia3.pdf,pdfs/339_guia.pdf,ok,200,1390723,Guía municipal sobre gestión documental y control de acceso a información
transparencia_españa_guias_protocolos_modelos,guia,local,Federación Española de Municipios y Provincias (FEMP),Guía FAQs aplicación leyes 39 y 40 en la administración local,2015,,,na,http://femp.femp.es/files/566-2443-archivo/ANEXO%204%20Gu%C3%ADa%20Preguntas%20Fercuentes%20entrada%20en%20Vigor%20Ley%2039%20y%2040%202015%20(JG).pdf,pdfs/340_guia.pdf,ok,200,408060,Preguntas frecuentes sobre Ley 39/2015 de procedimiento administrativo común
transparencia_españa_guias_protocolos_modelos,guia,local,Diputación Provincial de Valladolid,Circular informativa sobre la Ley 39/2015 de Procedimiento Administrativo Común,,,,na,"https://canalaytos.diputaciondevalladolid.es/documents/246747/435961/Circular_informativa_sobre_la_Ley_39-2015_de_1_de_octubre,_de_Procedimiento_Administrativo_Comun.pdf/e31db5c1-d3fd-4f13-b0ef-99cdbc21cf29",pdfs/341_guia.pdf,ok,200,1484048,Circular informativa local sobre procedimiento administrativo
transparencia_españa_guias_protocolos_modelos,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución sobre protocolo de investigación de estafas,2021,001-062866,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2021/001-062866.pdf,pdfs/342_001-062866.pdf,ok,200,80566,Resolución denegatoria sobre información de investigación
transparencia_españa_guias_protocolos_modelos,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución de denegación Exp. Transp. nº 50680,2021,001-050680,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2021/001_050680.pdf,pdfs/343_001-050680.pdf,ok,200,209091,Resolución sobre convenio de Civil Guard
transparencia_españa_guias_protocolos_modelos,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución sobre sistema de reconocimiento de personas,2021,001-062893,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2021/001-062893.pdf,pdfs/344_001-062893.pdf,ok,200,111313,Resolución sobre tecnología de reconocimiento
transparencia_españa_guias_protocolos_modelos,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución 00189 / 2022,2022,001-071893,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2022/001-071893.pdf,pdfs/345_001-071893.pdf,ok,200,110961,Resolución denegatoria Art. 14.1.k por confidencialidad en procedimientos disciplinarios
transparencia_españa_guias_protocolos_modelos,resolucion_desestimatoria,AGE,Ministerio del Interior - Secretaría de Estado de Seguridad,Resolución sobre instalaciones eléctricas en cuartel de Civil Guard,2023,001-084756,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2023/001-084756.pdf,pdfs/346_001-084756.pdf,ok,200,158643,Resolución denegatoria sobre información clasificada de infraestructura
